ASIA AVIATION - TOT RETURN IND,ADVANCED INFO SER. - TOT RETURN IND,AIRPORTS OF THAILAND - TOT RETURN IND,ASIAN SEA CORPORATION - TOT RETURN IND,ASIA SERMKIJ LEASING - TOT RETURN IND,BGK.AVIATION FUEL SVS. - TOT RETURN IND,BANK OF AYUDHYA - TOT RETURN IND,BANGKOK BANK - TOT RETURN IND,BANGCHAK CORPORATION ORS - TOT RETURN IND,BANGKOK DUSIT MED.SVS. - TOT RETURN IND,BANGKOK EXPRESSWAY AND METRO - TOT RETURN IND,BANGKOK INSURANCE - TOT RETURN IND,BANGKOK LIFE ASSURANCE - TOT RETURN IND
87190C(RI),314926(RI),28530Q(RI),140261(RI),31572P(RI),15382P(RI),749549(RI),933079(RI),140346(RI),314898(RI),8836T4(RI),755194(RI),68032M(RI)
136.49,16217.24,860.68,140.11,612,742.79,789.5,1865.85,129.57,14719.86,,10427.22,502.75
136.49,16217.24,860.68,140.11,612,742.79,789.5,1865.85,129.57,14719.86,,10427.22,502.75
136.49,16217.24,860.68,140.11,612,742.79,789.5,1865.85,129.57,14719.86,,10427.22,502.75
136.49,16217.24,860.68,140.11,612,742.79,789.5,1865.85,129.57,14719.86,,10427.22,502.75
134.05,16417.45,881.25,141.01,624.56,748.51,785.02,1880.54,135.32,14719.86,,10398.73,500.28
131.89,16217.24,857.75,143.68,615.14,742.79,780.53,1880.54,135.32,14574.83,,10427.22,505.21
127.57,16083.77,863.62,143.68,615.14,742.79,785.02,1885.56,133.4,14719.86,,10427.22,497.82
131.35,16350.71,857.75,143.68,621.42,748.51,776.04,1895.59,131.48,14647.34,,10427.22,495.35
134.05,16217.24,854.81,140.11,624.56,748.51,767.07,1880.54,132.44,14502.32,,10427.22,492.89
131.35,16217.24,854.81,146.36,630.84,754.22,753.62,1885.56,132.44,14574.83,,10427.22,505.21
132.43,16350.71,866.56,146.36,668.5,777.08,753.62,1895.59,136.28,14864.88,,10512.69,500.28
129.19,16017.03,857.75,149.93,659.08,812.96,740.16,1875.53,136.28,14574.83,,10427.22,505.21
127.57,15883.55,854.81,147.25,633.97,805.7,731.19,1835.41,135.32,14719.86,,10398.73,500.28
128.65,15950.29,848.93,147.25,652.8,805.7,733.88,1835.41,135.32,14792.36,,10427.22,497.82
129.73,16017.03,851.87,144.57,640.25,812.96,729.35,1855.47,136.28,14647.34,,10427.22,492.89
129.73,16017.03,851.87,144.57,640.25,812.96,729.35,1855.47,136.28,14647.34,,10427.22,492.89
129.73,16017.03,851.87,144.57,640.25,812.96,729.35,1855.47,136.28,14647.34,,10427.22,492.89
129.73,16017.03,851.87,144.57,640.25,812.96,729.35,1855.47,136.28,14647.34,,10427.22,492.89
128.11,16150.5,857.75,141.9,630.84,812.96,715.76,1810.34,135.32,14429.8,,10427.22,490.42
123.24,15816.81,846,139.22,621.42,791.18,697.64,1805.32,132.44,14357.3,,10427.22,490.42
128.11,15883.55,846,134.76,624.56,798.44,702.17,1840.43,132.44,14502.32,,10398.73,490.42
128.11,15883.55,848.93,133.87,621.42,798.44,688.58,1875.53,128.61,14502.32,,10512.69,477.71
128.11,15950.29,846,129.4,605.73,798.44,697.64,1855.47,129.57,14357.3,,10427.22,462.78
127.03,15750.07,848.93,132.08,627.7,805.7,702.17,1840.43,128.61,14574.83,,10427.22,450.34
127.03,15816.81,843.06,135.65,624.56,805.7,697.64,1870.52,129.57,14502.32,,10427.22,447.85
128.65,15750.07,846,138.33,630.84,805.7,702.17,1875.53,130.52,14719.86,,10455.71,457.8
128.65,15816.81,840.12,133.87,633.97,783.92,702.17,1875.53,127.65,14792.36,,10541.18,452.83
131.35,15816.81,878.31,147.25,630.84,776.67,702.17,1860.49,129.57,14864.88,,10541.18,477.71
132.43,15549.86,884.18,149.04,624.56,783.92,697.64,1825.38,128.61,14864.88,,10569.67,475.22
130.27,15683.34,898.87,146.36,649.67,783.92,693.11,1820.37,130.52,14937.39,,10541.18,482.68
130.27,16017.03,890.06,145.47,640.25,776.67,688.58,1815.35,127.65,14719.86,,10569.67,482.68
129.19,15683.34,863.62,145.47,640.25,769.41,674.99,1805.32,126.69,14502.32,,10598.16,472.73
127.03,15616.6,857.75,145.47,627.7,762.15,674.99,1805.32,124.77,14212.27,,10598.16,462.78
127.57,15683.34,875.37,144.57,627.7,769.41,670.46,1805.32,125.73,13922.22,,10648.02,465.27
127.57,15750.07,869.5,144.57,627.7,762.15,661.4,1820.37,125.73,13994.74,,10648.02,467.75
127.03,15616.6,879.89,145.47,633.97,798.44,652.34,1825.38,127.65,13994.74,,10676.72,470.24
127.03,15616.6,879.89,145.47,633.97,798.44,652.34,1825.38,127.65,13994.74,,10676.72,470.24
127.03,15549.86,891.71,149.04,621.42,769.41,643.28,1825.38,124.77,13849.72,,10619.32,465.27
127.57,15483.13,885.8,153.5,624.56,783.92,634.22,1820.37,125.73,13849.72,,10676.72,465.27
127.03,15616.6,894.66,151.71,624.56,769.41,634.22,1815.35,126.69,13777.2,,10676.72,472.73
127.57,15750.07,909.42,154.39,633.97,769.41,638.75,1815.35,127.65,14212.27,,10705.42,487.66
127.03,15750.07,909.42,154.39,627.7,776.67,638.75,1805.32,129.57,14212.27,,10648.02,490.15
124.86,15549.86,915.33,152.61,624.56,769.41,629.69,1800.31,127.65,13922.22,,10648.02,490.15
125.41,15549.86,930.09,154.39,624.56,783.92,638.75,1810.34,128.61,14139.76,,10648.02,487.66
122.16,15616.6,927.14,156.18,624.56,776.67,656.87,1810.34,128.61,13994.74,,10676.72,492.64
117.3,15549.86,915.33,157.96,624.56,783.92,643.28,1805.32,126.69,14139.76,,10648.02,492.64
116.76,15483.13,912.37,154.39,624.56,776.67,647.81,1805.32,126.69,14067.24,,10648.02,502.59
120.54,15483.13,924.18,155.28,624.56,769.41,634.22,1800.31,125.73,13922.22,,10676.72,502.59
126.49,15616.6,936,155.28,624.56,776.67,620.63,1805.32,126.69,14067.24,,10619.32,507.56
123.24,15483.13,906.47,155.28,624.56,776.67,602.5,1800.31,125.73,14067.24,,10619.32,507.56
114.05,15416.39,856.27,155.28,621.42,769.41,602.5,1790.28,126.69,13777.2,,10590.62,490.15
117.3,15349.65,873.99,152.61,624.56,769.41,620.63,1790.28,125.73,13849.72,,10590.62,495.12
115.68,15416.39,873.99,151.71,621.42,762.15,616.1,1785.26,126.69,13849.72,,10590.62,495.12
118.92,15616.6,900.56,150.82,624.56,769.41,634.22,1795.29,129.57,13922.22,,10590.62,505.08
117.3,15750.07,885.8,151.71,624.56,769.41,634.22,1805.32,132.44,13849.72,,10590.62,507.56
119.46,15750.07,903.52,151.71,624.56,762.15,620.63,1795.29,132.44,14139.76,,10561.92,512.54
117.84,15816.81,897.61,154.39,621.42,747.63,616.1,1790.28,131.48,14212.27,,10561.92,505.08
118.92,16017.03,894.66,151.71,615.14,747.63,602.5,1785.26,134.36,14284.78,,10590.62,505.08
118.92,16017.03,894.66,151.71,615.14,747.63,602.5,1785.26,134.36,14284.78,,10590.62,505.08
121.08,15950.29,906.47,151.71,612,754.89,593.44,1745.15,137.24,14284.78,,10533.21,502.59
121.62,15883.55,915.33,151.71,618.28,762.15,593.44,1765.2,136.28,14357.3,,10533.21,500.1
121.08,15950.29,903.52,150.82,615.14,740.37,584.38,1730.1,136.28,14357.3,,10475.81,497.61
125.95,16217.24,906.47,150.82,612,754.89,588.91,1750.16,133.4,14647.34,,10475.81,502.59
125.95,16217.24,894.66,149.04,608.87,754.89,584.38,1725.09,133.4,14574.83,,10475.81,500.1
125.95,16350.71,900.56,147.25,605.73,740.37,584.38,1725.09,132.44,15009.89,,10447.11,495.12
128.65,16150.5,912.37,148.14,612,740.37,593.44,1785.26,136.28,14937.39,,10475.81,500.1
129.19,16017.03,918.28,151.71,612,740.37,597.97,1795.29,137.24,15082.41,,10504.52,500.1
128.65,16083.77,918.28,153.5,615.14,740.37,597.97,1760.19,137.24,15227.43,,10504.52,502.59
128.65,16217.24,897.61,156.18,608.87,740.37,597.97,1735.12,136.28,15082.41,,10533.21,502.59
126.49,16484.19,876.94,155.28,608.87,747.63,588.91,1740.13,136.28,14937.39,,10533.21,500.1
128.11,16817.88,879.89,161.53,608.87,747.63,593.44,1740.13,133.4,15082.41,,10533.21,507.56
127.03,16684.4,868.08,162.42,612,740.37,588.91,1740.13,136.28,15009.89,,10533.21,495.12
126.49,16684.4,862.18,164.21,602.59,725.86,584.38,1735.12,135.32,14937.39,,10475.81,492.64
125.41,16751.14,868.08,166.89,602.59,725.86,588.91,1720.07,136.28,14792.36,,10504.52,487.66
129.19,16550.93,871.04,165.99,602.59,740.37,588.91,1695,130.52,14647.34,,10504.52,490.15
129.19,16417.45,871.04,162.42,599.45,733.11,588.91,1700.01,130.52,14429.8,,10504.52,495.12
128.11,16150.5,859.23,174.03,596.31,725.86,579.85,1679.95,126.69,14212.27,,10475.81,487.66
130.81,16217.24,853.32,166.89,593.17,711.34,570.79,1654.88,126.69,14357.3,,10475.81,482.68
131.89,16550.93,865.13,159.75,593.17,717.15,570.79,1629.81,125.73,14284.78,,10475.81,485.17
131.89,16550.93,865.13,159.75,593.17,717.15,570.79,1629.81,125.73,14284.78,,10475.81,485.17
131.89,16684.4,868.08,161.53,596.31,725.86,575.32,1664.91,131.48,14574.83,,10504.52,487.66
132.97,16484.19,873.99,162.42,593.17,747.63,575.32,1674.94,131.48,14284.78,,10561.92,487.66
134.59,16283.98,853.32,155.28,590.03,754.89,570.79,1674.94,129.57,14212.27,,10475.81,490.15
135.14,16283.98,862.18,155.28,590.03,747.63,570.79,1669.92,130.52,14284.78,,10475.81,495.12
135.14,16017.03,850.37,151.71,590.03,740.37,570.79,1654.88,130.52,14284.78,,10475.81,517.52
136.49,16083.77,859.23,152.61,586.9,762.15,570.79,1664.91,128.61,14212.27,,10389.71,515.03
136.49,16150.5,838.56,153.5,586.9,754.89,566.26,1664.91,128.61,14139.76,,10447.11,532.44
129.19,15983.66,806.08,153.5,586.9,762.15,566.26,1654.88,128.61,14139.76,,10504.52,520
129.19,15983.66,806.08,153.5,586.9,762.15,566.26,1654.88,128.61,14139.76,,10504.52,520
123.24,16120.86,820.84,156.18,580.62,740.37,566.26,1644.85,130.52,14139.76,,10475.81,505.08
125.95,16120.86,835.6,155.28,580.62,754.89,570.79,1664.91,131.48,14357.3,,10475.81,510.05
123.78,16052.26,847.42,155.28,580.62,762.15,566.26,1674.94,132.44,13994.74,,10504.52,500.1
112.43,15709.26,791.31,148.14,574.34,747.63,557.2,1649.86,131.48,13487.16,,10447.11,495.12
115.68,15777.86,773.6,149.93,574.34,754.96,566.26,1649.86,134.36,13632.18,,10418.41,492.64
116.22,15983.66,791.31,149.93,574.34,754.96,561.73,1624.79,131.48,13849.72,,10418.41,492.64
114.05,16258.05,782.46,149.93,558.65,762.29,552.67,1624.79,130.52,13704.68,,10418.41,495.12
110.27,15709.26,749.98,136.54,524.13,727.11,534.55,1604.73,119.01,13197.11,,10303.61,482.68
112.97,15709.26,776.55,135.65,524.13,747.63,534.55,1624.79,125.73,13197.11,,10332.31,483.38
111.89,15640.66,782.46,138.33,527.27,747.63,539.08,1629.81,127.65,13197.11,,10382.54,475.87
115.68,15777.86,803.13,141.9,536.68,754.96,557.2,1679.95,130.61,13559.66,,10382.54,485.88
118.92,15777.86,800.17,141.01,536.68,762.29,557.2,1679.95,132.59,14067.24,,10382.54,488.39
117.3,16326.66,814.94,141.9,549.23,754.96,552.67,1649.86,138.53,14139.76,,10382.54,490.89
116.22,16120.86,809.03,141.9,539.82,762.29,552.67,1639.84,132.59,13922.22,,10353.61,490.89
117.84,16326.66,817.89,141.01,539.82,762.29,552.67,1639.84,133.58,13849.72,,10382.54,490.89
120.54,16532.45,826.75,142.79,542.96,762.29,552.67,1634.82,133.58,14502.32,,10382.54,488.39
121.62,16326.66,817.89,143.68,546.1,747.63,557.2,1614.76,133.58,14357.3,,10382.54,483.38
120.54,16463.86,814.94,141.9,552.37,762.29,557.2,1614.76,133.58,14212.27,,10382.54,480.88
121.08,16395.25,829.7,146.36,568.07,754.96,564.45,1639.84,133.58,14212.27,,10353.61,480.88
122.16,16395.25,847.42,150.82,574.34,754.96,569.04,1675.37,137.54,14284.78,,10382.54,483.38
122.16,16326.66,841.51,151.71,568.07,747.63,569.04,1695.68,138.53,13994.74,,10382.54,480.88
122.16,16258.05,829.7,150.82,564.93,747.63,564.45,1670.3,137.54,13922.22,,10382.54,480.88
122.16,16258.05,800.17,147.25,561.79,754.96,564.45,1675.37,138.53,13994.74,,10382.54,510.93
122.16,16463.86,800.17,147.25,555.51,747.63,569.04,1660.14,137.54,13777.2,,10382.54,505.92
123.27,16189.46,817.89,148.14,568.07,747.63,569.04,1680.45,140.51,13994.74,,10266.85,510.93
123.27,16052.26,823.79,149.93,568.07,747.63,578.22,1665.22,141.5,13922.22,,10266.85,510.93
124.37,15983.66,826.75,149.93,580.62,747.63,573.63,1690.6,141.5,13994.74,,10266.85,510.93
123.82,16052.26,823.79,149.93,580.62,747.63,573.63,1675.37,138.53,13994.74,,10266.85,500.91
123.82,15777.86,814.94,149.93,574.34,747.63,569.04,1655.07,136.55,13777.2,,10382.54,503.42
122.71,15777.86,814.94,146.36,574.34,747.63,569.04,1655.07,138.53,13704.68,,10382.54,503.42
123.27,15640.66,823.79,150.82,571.2,740.3,564.45,1670.3,137.54,13632.18,,10324.7,515.94
123.27,15777.86,832.65,149.93,571.2,740.3,559.86,1655.07,140.51,13632.18,,10382.54,523.45
119.95,15640.66,820.84,149.93,568.07,732.97,555.27,1634.76,136.55,13487.16,,10295.77,520.95
118.85,15572.06,820.84,150.82,564.93,740.3,550.68,1624.6,135.56,13487.16,,10353.61,525.96
119.4,15503.46,829.7,150.82,564.93,732.97,555.27,1624.6,135.56,13414.64,,10411.46,520.95
118.29,15640.66,826.75,150.82,558.65,732.97,550.68,1614.45,135.56,13559.66,,10556.06,515.94
118.85,15503.46,832.65,150.82,561.79,730.04,550.68,1619.53,136.55,13559.66,,10527.14,525.96
123.82,15023.27,865.13,154.39,555.51,730.04,559.86,1639.84,139.52,13704.68,,10527.14,528.46
123.82,15434.86,868.08,155.28,558.65,730.04,569.04,1655.07,139.52,13777.2,,10440.38,520.95
124.37,15503.46,871.04,154.39,564.93,732.97,569.04,1665.22,140.51,13994.74,,10382.54,523.45
124.37,15983.66,871.04,154.39,564.93,732.97,564.45,1670.3,140.51,13994.74,,10382.54,518.44
125.48,16189.46,873.99,151.71,574.34,754.96,564.45,1690.6,142.49,14067.24,,10440.38,525.96
126.03,16120.86,865.13,152.61,574.34,747.63,569.04,1705.83,142.49,14139.76,,10382.54,518.44
125.48,16258.05,868.08,151.71,574.34,747.63,573.63,1690.6,141.5,14067.24,,10411.46,515.94
126.03,15915.06,871.04,152.61,568.07,747.63,656.23,1695.68,141.5,13994.74,,10382.54,520.95
127.69,16052.26,885.8,153.5,574.34,754.96,688.36,1715.99,141.5,14212.27,,10382.54,520.95
127.69,15777.86,888.75,153.5,574.34,762.29,637.88,1690.6,147.44,13994.74,,10382.54,515.94
128.24,15777.86,879.89,153.5,577.48,754.96,656.23,1695.68,145.46,14139.76,,10324.7,518.44
127.69,15915.06,885.8,154.39,577.48,762.29,679.18,1685.53,144.47,14067.24,,10324.7,520.95
128.8,15846.46,885.8,154.39,574.34,762.29,665.41,1721.07,143.48,14139.76,,10324.7,513.43
128.8,15915.06,879.89,152.61,571.2,762.29,656.23,1726.14,142.49,13994.74,,10324.7,513.43
128.8,15915.06,879.89,152.61,571.2,762.29,656.23,1726.14,142.49,13994.74,,10324.7,513.43
131.01,15983.66,891.71,156.18,580.62,762.29,656.23,1726.14,146.45,14067.24,,10324.7,518.44
131.56,16395.25,888.75,158.85,583.76,762.29,642.47,1710.91,142.49,14067.24,,10295.77,510.93
127.69,16326.66,882.85,161.53,574.34,762.29,624.11,1670.3,143.48,14067.24,,10295.77,505.92
126.03,15777.86,871.04,162.42,577.48,754.96,605.75,1670.3,142.49,13994.74,,10295.77,513.43
127.69,15983.66,879.89,159.75,577.48,776.95,610.34,1700.76,142.49,13777.2,,10295.77,515.94
129.35,16052.26,897.61,160.64,580.62,776.95,619.52,1705.83,144.47,13994.74,,10295.77,508.43
129.35,15983.66,900.56,162.42,577.48,776.95,614.93,1685.53,144.47,13994.74,,10295.77,518.44
129.9,15983.66,906.47,163.32,583.76,776.95,619.52,1700.76,145.46,13994.74,,10295.77,518.44
131.56,15777.86,909.42,163.32,593.17,784.28,610.34,1695.68,140.51,14067.24,,10324.7,553.51
132.66,15640.66,909.42,165.99,602.59,798.94,614.93,1695.68,140.51,14067.24,,10295.77,553.51
131.56,15640.66,912.37,168.67,586.9,798.94,610.34,1690.6,140.51,13849.72,,10266.85,520.95
132.66,15709.26,918.28,194.55,599.45,806.27,610.34,1685.53,138.53,14067.24,,10266.85,525.96
132.11,15503.46,903.52,199.91,596.31,784.28,610.34,1665.22,140.51,13849.72,,10237.93,518.44
132.11,14474.47,906.47,198.12,593.17,776.95,610.34,1685.53,140.51,13849.72,,10180.09,518.44
130.45,14611.67,918.28,202.58,593.17,784.28,610.34,1665.22,143.48,13922.22,,10209.01,513.43
133.77,14748.87,921.23,201.69,596.31,791.61,610.34,1665.22,144.47,13994.74,,10093.33,515.94
133.77,14611.67,930.09,198.12,608.87,791.61,610.34,1660.14,144.47,14139.76,,10151.17,513.43
132.11,14543.07,924.18,192.77,612,784.28,601.16,1644.91,141.5,14357.3,,10151.17,518.44
131.01,14543.07,938.95,195.44,615.14,784.28,605.75,1649.99,141.5,14429.8,,10180.09,530.97
132.11,14543.07,953.71,194.55,612,813.6,601.16,1670.3,144.47,14429.8,,10209.01,545.99
131.56,14543.07,941.9,197.23,630.84,828.26,605.75,1700.76,143.48,14429.8,,10266.85,538.48
128.8,14268.67,941.9,197.23,627.7,820.93,628.7,1680.45,140.51,14647.34,,10295.77,538.48
129.35,14062.88,924.18,197.23,630.84,820.93,628.7,1715.99,142.49,14574.83,,10346.39,543.49
128.8,13616.98,918.28,190.98,621.42,813.6,614.93,1726.14,139.52,14357.3,,10288.09,530.97
126.58,14131.47,903.52,190.09,621.42,820.93,610.34,1715.99,137.54,14357.3,,10288.09,535.98
126.03,13685.58,918.28,190.09,615.14,798.94,614.93,1700.76,137.54,14719.86,,10375.53,538.48
128.8,14062.88,956.66,191.87,618.28,806.27,605.75,1690.6,138.53,14574.83,,10404.68,540.98
121.06,13857.08,950.76,184.73,608.87,813.6,601.16,1655.07,138.53,14574.83,,10375.53,530.97
124.93,14131.47,944.85,183.84,608.87,806.27,591.99,1649.99,138.53,14792.36,,10346.39,518.44
123.82,13857.08,950.76,184.73,612,784.28,582.81,1634.76,137.54,15154.92,,10404.68,520.95
123.82,13857.08,950.76,184.73,612,784.28,582.81,1634.76,137.54,15154.92,,10404.68,520.95
124.37,13719.88,938.95,183.84,596.31,776.95,569.04,1624.6,134.57,15009.89,,10404.68,505.92
125.48,13719.88,927.14,183.84,596.31,762.29,573.63,1619.53,131.6,15227.43,,10404.68,503.42
125.48,13719.88,927.14,183.84,596.31,762.29,573.63,1619.53,131.6,15227.43,,10404.68,503.42
128.8,13205.38,965.52,183.84,586.9,769.62,564.45,1528.14,127.65,15372.45,,10375.53,500.91
129.35,13308.28,968.47,178.49,580.62,769.62,546.1,1482.45,125.67,15299.95,,10346.39,490.89
131.01,14748.87,968.47,180.27,596.31,784.28,564.45,1533.22,130.61,15154.92,,10375.53,523.45
133.22,13925.68,992.46,180.27,593.17,784.28,569.04,1548.45,128.64,15154.92,,10492.11,525.96
137.64,13651.28,1010.45,181.16,599.45,798.94,582.81,1594.14,128.64,15372.45,,10521.25,525.96
137.64,13239.68,1010.45,179.38,599.45,820.93,559.86,1594.14,129.62,15589.99,,10375.53,535.98
136.53,10667.2,1040.44,178.49,586.9,828.26,559.86,1599.22,131.6,15952.55,,10317.24,528.46
134.32,10392.81,1049.43,175.81,596.31,835.59,550.68,1583.99,135.56,15880.03,,10317.24,533.47
135.98,10495.71,1022.45,177.6,596.31,835.59,550.68,1589.07,135.56,15952.55,,10375.53,533.47
135.43,10530,1043.43,178.49,599.45,835.59,564.45,1543.37,138.53,15880.03,,10433.82,540.98
136.53,10667.2,1040.44,179.38,608.87,842.92,555.27,1558.6,136.55,15952.55,,10404.68,545.99
138.19,10564.3,1031.44,179.38,618.28,850.25,550.68,1563.68,133.58,16025.07,,10404.68,553.51
142.34,10564.3,1049.43,180.27,618.28,857.58,550.68,1563.68,128.64,16025.07,,10404.68,548.5
145.1,10427.11,1037.44,178.49,615.14,857.58,546.1,1548.45,130.61,16170.09,,10462.96,556.01
145.1,10427.11,1037.44,178.49,615.14,857.58,546.1,1548.45,130.61,16170.09,,10462.96,556.01
145.1,10427.11,1037.44,178.49,615.14,857.58,546.1,1548.45,130.61,16170.09,,10462.96,556.01
142.34,9809.71,1028.44,175.81,615.14,901.56,536.92,1523.07,130.61,15952.55,,10346.39,556.01
143.72,8986.52,1019.45,174.92,608.87,850.25,532.33,1563.68,132.59,16025.07,100,10404.68,540.98
147.87,9432.41,1019.45,175.81,612,842.92,532.33,1512.91,132.59,16025.07,104.85,10433.82,518.44
152.01,9226.62,1010.45,173.13,612,820.93,509.38,1451.99,130.61,15589.99,100.97,10433.82,510.93
152.01,9878.31,1013.45,176.7,615.14,820.93,523.15,1502.76,131.6,15589.99,101.94,10492.11,510.93
156.16,9912.61,998.46,178.49,612,828.26,518.56,1477.37,132.59,15444.97,108.74,10492.11,500.91
161.69,10221.31,1031.44,179.38,624.56,828.26,532.33,1497.68,134.57,15807.53,113.59,10521.25,500.91
164.45,10187.01,1034.44,179.38,637.11,850.25,546.1,1543.37,134.57,15662.51,113.59,10550.4,518.44
163.07,9912.61,1031.44,176.7,633.97,850.25,536.92,1523.07,130.61,15662.51,113.59,10608.69,500.91
165.83,9912.61,1037.44,176.7,624.56,857.58,527.74,1482.45,125.67,15372.45,109.71,10637.83,495.9
158.92,9981.21,1052.43,178.49,624.56,835.59,532.33,1482.45,125.67,15444.97,110.68,10608.69,493.4
154.78,10564.3,1043.43,184.73,624.56,835.59,536.92,1497.68,125.67,15589.99,108.74,10550.4,498.41
149.25,10804.4,1019.45,182.06,621.42,813.6,546.1,1477.37,123.69,15444.97,107.77,10521.25,493.4
150.63,10804.4,1046.43,182.06,621.42,806.27,546.1,1467.22,113.79,15444.97,107.77,10433.82,480.88
149.25,10907.3,1049.43,181.16,624.56,820.93,555.27,1487.53,116.76,15589.99,106.8,10433.82,485.88
152.01,10632.91,1040.44,181.16,624.56,835.59,550.68,1477.37,114.78,15880.03,104.85,10462.96,478.37
152.01,10838.7,1052.43,182.95,621.42,835.59,550.68,1477.37,111.81,15662.51,106.8,10433.82,470.86
164.45,10838.7,1067.42,179.38,621.42,828.26,564.45,1512.91,111.81,15807.53,104.85,10433.82,478.37
157.54,11010.2,1109.4,181.16,618.28,835.59,573.63,1538.3,114.78,16025.07,104.85,10404.68,468.35
157.54,11593.3,1133.38,178.49,621.42,864.91,569.04,1548.45,115.77,15952.55,103.88,10404.68,473.36
153.39,11627.6,1115.39,178.49,624.56,850.25,559.86,1528.14,112.8,15880.03,103.88,10346.39,485.88
156.16,11559,1115.39,178.49,630.84,864.91,559.86,1507.84,113.79,15662.51,101.94,10462.96,478.37
150.63,11764.79,1106.4,179.38,627.7,872.24,559.86,1497.68,113.79,15735.01,100.97,10404.68,473.36
146.48,11387.5,1121.39,177.6,627.7,872.24,564.45,1533.22,113.79,15735.01,100,10492.11,475.87
150.63,11353.2,1124.39,179.38,630.84,872.24,569.04,1538.3,117.75,15880.03,100.97,10433.82,470.86
153.39,11318.9,1121.39,179.38,643.39,872.24,569.04,1523.07,115.77,15880.03,101.94,10375.53,468.35
152.01,11318.9,1115.39,179.38,637.11,864.91,569.04,1512.91,115.77,15735.01,101.94,10404.68,458.33
149.25,11490.4,1106.4,178.49,637.11,872.24,573.63,1517.99,115.77,15662.51,104.85,10404.68,460.84
149.25,11524.7,1103.4,178.49,633.97,857.58,559.86,1507.84,112.8,15299.95,103.88,10288.09,435.79
146.48,11421.8,1097.4,186.52,627.7,842.92,555.27,1502.76,112.8,15299.95,100.97,10462.96,423.27
146.48,11456.1,1106.4,182.95,633.97,850.25,555.27,1528.14,113.79,15372.45,100.97,10404.68,415.76
147.87,11387.5,1139.38,181.16,633.97,864.91,555.27,1543.37,113.79,15227.43,100,10404.68,420.77
154.78,11318.9,1187.36,180.27,630.84,864.91,550.68,1548.45,112.8,15154.92,100,10404.68,413.25
149.25,11524.7,1199.35,180.27,612,864.91,546.1,1573.84,115.77,15009.89,97.09,10462.96,395.72
150.63,11661.89,1199.35,180.27,624.56,872.24,564.45,1604.3,119.73,15444.97,100,10550.4,400.73
150.63,11661.89,1199.35,180.27,624.56,872.24,564.45,1604.3,119.73,15444.97,100,10550.4,400.73
157.54,11730.5,1211.34,181.16,630.84,872.24,559.86,1629.68,118.74,15589.99,99.03,10433.82,393.22
156.16,11799.09,1229.33,184.73,643.39,872.24,578.22,1665.22,119.73,15662.51,100,10492.11,395.72
160.3,11799.09,1184.36,187.41,649.67,872.24,587.4,1690.6,121.71,15662.51,99.03,10521.25,398.22
147.87,11936.29,1199.35,193.66,646.53,872.24,578.22,1680.45,121.71,15589.99,102.91,10579.54,428.28
140.96,11696.2,1196.35,195.44,643.39,872.24,564.45,1639.84,121.71,15662.51,101.94,10404.68,413.25
137.64,11799.09,1211.34,195.44,640.25,879.57,569.04,1644.91,122.7,15735.01,100,10462.96,398.22
139.57,12004.89,1235.33,194.55,640.25,879.57,587.4,1705.83,123.69,16025.07,100.97,10433.82,400.73
137.64,12347.89,1265.31,195.44,643.39,879.57,628.7,1710.91,122.67,16170.09,100.97,10433.82,420.77
137.09,12313.59,1265.31,196.34,643.39,879.57,647.05,1726.14,121.64,16025.07,100,10492.11,418.26
137.09,12690.89,1265.31,197.23,635.54,886.96,633.29,1746.45,124.71,16242.59,100.97,10492.11,413.25
134.88,12039.19,1211.34,193.66,628.82,886.96,633.29,1715.99,123.69,16025.07,100,10433.82,408.24
